row,cluster
2993,2
2994,10
2995,3
2996,7
2997,8
2998,0
2999,1
3000,6
3001,0
3002,5
3003,10
3004,8
3005,3
3006,5
3007,7
3008,7
3009,2
3010,11
3011,11
3012,2
3013,9
3014,9
3015,9
3016,3
3017,5
3018,2
3019,8
3020,0
3021,10
3022,2
3023,0
3024,1
3025,1
3026,3
3027,7
3028,10
3029,11
3030,11
3031,1
3032,0
3033,0
3034,9
3035,9
3036,10
3037,7
3038,5
3039,1
3040,8
3041,2
3042,10
3043,10
3044,10
3045,10
3046,10
3047,9
3048,7
3049,2
3050,7
3051,5
3052,7
3053,1
3054,4
3055,10
3056,6
3057,1
3058,1
3059,11
3060,2
3061,2
3062,5
3063,1
3064,9
3065,6
3066,4
3067,4
3068,5
3069,7
3070,5
3071,10
3072,0
3073,1
3074,2
3075,2
3076,1
3077,8
3078,0
3079,11
3080,9
3081,0
3082,4
3083,5
3084,1
3085,11
3086,0
3087,4
3088,6
3089,11
3090,1
3091,11
3092,6
3093,8
3094,9
3095,9
3096,10
3097,11
3098,0
3099,2
3100,2
3101,9
3102,0
3103,4
3104,1
3105,3
3106,4
3107,5
3108,0
3109,0
3110,1
3111,6
3112,0
3113,1
3114,4
3115,1
3116,11
3117,4
3118,6
3119,0
3120,8
3121,0
3122,2
3123,10
3124,5
3125,10
3126,9
3127,0
3128,0
3129,4
3130,0
3131,11
3132,10
3133,10
3134,0
3135,3
3136,5
3137,0
3138,10
3139,4
3140,10
3141,6
3142,1
3143,0
3144,4
3145,1
3146,4
3147,4
3148,10
3149,5
3150,0
3151,5
3152,2
3153,0
3154,4
3155,2
3156,6
3157,2
3158,8
3159,11
3160,5
3161,11
3162,2
3163,3
3164,3
3165,5
3166,9
3167,5
3168,8
3169,4
3170,10
3171,1
3172,1
3173,3
3174,11
3175,10
3176,0
3177,9
3178,5
3179,1
3180,5
3181,2
3182,8
3183,10
3184,1
3185,4
3186,11
3187,10
3188,10
3189,9
3190,2
3191,3
3192,2
3193,8
3194,11
3195,5
3196,1
3197,5
3198,8
3199,4
3200,9
3201,9
3202,4
3203,0
3204,0
3205,8
3206,4
3207,4
3208,10
3209,3
3210,10
3211,2
3212,5
3213,10
3214,10
3215,2
3216,2
3217,0
3218,10
3219,2
3220,8
3221,10
3222,10
3223,4
3224,10
3225,11
3226,2
3227,8
3228,2
3229,5
3230,7
3231,11
3232,9
3233,10
3234,7
3235,10
3236,5
3237,10
3238,2
3239,11
3240,4
3241,11
3242,0
3243,9
3244,10
3245,8
3246,10
3247,0
3248,3
3249,0
3250,5
3251,0
3252,11
3253,10
3254,0
3255,5
3256,11
3257,0
3258,7
3259,10
3260,5
3261,1
3262,11
3263,10
3264,9
3265,4
3266,8
3267,2
3268,2
3269,2
3270,2
3271,0
3272,9
3273,10
3274,9
3275,2
3276,4
3277,10
3278,6
3279,9
3280,4
3281,1
3282,1
3283,3
3284,8
3285,2
3286,10
3287,9
3288,0
3289,9
3290,8
3291,7
3292,2
3293,8
3294,9
3295,11
3296,11
3297,5
3298,1
3299,6
3300,0
3301,1
3302,11
3303,10
3304,3
3305,8
3306,0
3307,10
3308,8
3309,10
3310,1
3311,1
3312,4
3313,1
3314,4
3315,11
3316,4
3317,1
3318,8
3319,0
3320,5
3321,5
3322,3
3323,7
3324,8
3325,11
3326,0
3327,10
3328,9
3329,0
3330,10
3331,5
3332,8
3333,10
3334,5
3335,8
3336,2
3337,8
3338,0
3339,0
3340,11
3341,11
3342,11
3343,2
3344,4
3345,0
3346,1
3347,11
3348,9
3349,3
3350,1
3351,0
3352,9
3353,11
3354,11
3355,0
3356,2
3357,5
3358,6
3359,11
3360,11
3361,5
3362,1
3363,2
3364,2
3365,7
3366,11
3367,10
3368,10
3369,10
3370,8
3371,0
3372,0
3373,4
3374,2
3375,0
3376,1
3377,10
3378,8
3379,4
3380,10
3381,0
3382,9
3383,11
3384,4
3385,8
3386,1
3387,0
3388,2
3389,10
3390,9
3391,0
3392,7
3393,11
3394,11
3395,4
3396,4
3397,10
3398,7
3399,1
3400,10
3401,4
3402,4
3403,4
3404,5
3405,0
3406,7
3407,8
3408,9
3409,1
3410,2
3411,7
3412,11
3413,5
3414,10
3415,8
3416,0
3417,6
3418,0
3419,1
3420,10
3421,9
3422,6
3423,1
3424,9
3425,1
3426,10
3427,9
3428,1
3429,8
3430,10
3431,2
3432,4
3433,7
3434,11
3435,10
3436,7
3437,9
3438,11
3439,2
3440,4
3441,1
3442,5
3443,0
3444,8
3445,11
3446,7
3447,1
3448,3
3449,1
3450,9
3451,4
3452,6
3453,6
3454,8
3455,10
3456,10
3457,3
3458,10
3459,11
3460,10
3461,0
3462,4
3463,11
3464,11
3465,9
3466,3
3467,4
3468,8
3469,5
3470,7
3471,2
3472,5
3473,4
3474,3
3475,7
3476,10
3477,5
3478,7
3479,11
3480,4
3481,0
3482,7
3483,8
3484,0
3485,1
3486,10
3487,5
3488,5
3489,9
3490,4
3491,3
3492,5
3493,8
3494,6
3495,3
3496,9
3497,8
3498,1
3499,10
3500,0
3501,10
3502,10
3503,9
3504,1
3505,5
3506,8
3507,10
3508,8
3509,3
3510,10
3511,2
3512,9
3513,1
3514,5
3515,5
3516,3
3517,10
3518,0
3519,0
3520,2
3521,10
3522,7
3523,11
3524,10
3525,8
3526,11
3527,0
3528,1
3529,8
3530,0
3531,1
3532,8
3533,10
3534,11
3535,5
3536,7
3537,0
3538,10
3539,11
3540,8
3541,0
3542,4
3543,10
3544,5
3545,11
3546,10
3547,3
3548,10
3549,8
3550,11
3551,3
3552,10
3553,9
3554,3
3555,9
3556,10
3557,8
3558,11
3559,0
3560,10
3561,7
3562,7
3563,10
3564,2
3565,10
3566,10
3567,4
3568,2
3569,7
3570,10
3571,0
3572,11
3573,4
3574,2
3575,10
3576,9
3577,3
3578,3
3579,3
3580,7
3581,9
3582,11
3583,2
3584,8
3585,10
3586,5
3587,9
3588,6
3589,0
3590,4
3591,6
3592,2
3593,4
3594,4
3595,2
3596,7
3597,2
3598,2
3599,0
3600,10
3601,8
3602,7
3603,10
3604,1
3605,11
3606,3
3607,0
3608,10
3609,11
3610,3
3611,1
3612,7
3613,9
3614,8
3615,1
3616,4
3617,4
3618,11
3619,11
3620,11
3621,8
3622,5
3623,4
3624,4
3625,9
3626,5
3627,4
3628,2
3629,4
3630,4
3631,2
3632,1
3633,1
3634,1
3635,5
3636,7
3637,1
3638,2
3639,0
3640,0
3641,10
3642,4
3643,9
3644,0
3645,10
3646,11
3647,11
3648,7
3649,3
3650,1
3651,11
3652,2
3653,4
3654,10
3655,9
3656,4
3657,10
3658,0
3659,2
3660,8
3661,0
3662,9
3663,8
3664,7
3665,1
3666,5
3667,9
3668,4
3669,10
3670,6
3671,0
3672,3
3673,11
3674,0
3675,2
3676,3
3677,1
3678,7
3679,1
3680,11
3681,5
3682,1
3683,8
3684,2
3685,3
3686,11
3687,9
3688,11
3689,10
3690,0
3691,0
3692,9
3693,9
3694,9
3695,4
3696,9
3697,4
3698,10
3699,2
3700,1
3701,10
3702,8
3703,10
3704,2
3705,8
3706,1
3707,2
3708,2
3709,11
3710,4
3711,0
3712,9
3713,0
3714,11
3715,9
3716,5
3717,1
3718,1
3719,8
3720,0
3721,9
3722,10
3723,0
3724,0
3725,11
3726,2
3727,2
3728,11
3729,0
3730,8
3731,2
3732,5
3733,5
3734,10
3735,11
3736,1
3737,0
3738,0
3739,11
3740,2
3741,9
3742,10
3743,11
3744,6
3745,9
3746,11
3747,7
3748,7
3749,10
3750,1
3751,11
3752,8
3753,6
3754,4
3755,7
3756,1
3757,7
3758,9
3759,10
3760,10
3761,11
3762,10
3763,11
3764,4
3765,0
3766,10
3767,4
3768,10
3769,9
3770,2
3771,11
3772,9
3773,8
3774,2
3775,0
3776,10
3777,10
3778,11
3779,7
3780,9
3781,11
3782,0
3783,1
3784,8
3785,10
3786,4
3787,8
3788,10
3789,1
3790,3
3791,11
3792,1
3793,9
3794,5
3795,1
3796,4
3797,7
3798,5
3799,11
3800,5
3801,0
3802,8
3803,10
3804,8
3805,5
3806,0
3807,0
3808,10
3809,11
3810,10
3811,4
3812,1
3813,0
3814,1
3815,10
3816,4
3817,7
3818,0
3819,0
3820,3
3821,5
3822,8
3823,9
3824,2
3825,2
3826,10
3827,1
3828,9
3829,10
3830,8
3831,2
3832,11
3833,5
3834,8
3835,9
3836,5
3837,11
3838,2
3839,11
3840,10
3841,7
3842,2
3843,0
3844,5
3845,10
3846,10
3847,10
3848,9
3849,8
3850,10
3851,0
3852,9
3853,0
3854,1
3855,3
3856,10
3857,6
3858,8
3859,8
3860,0
3861,4
3862,9
3863,10
3864,5
3865,2
3866,0
3867,7
3868,8
3869,8
3870,10
3871,5
3872,8
3873,0
3874,11
3875,0
3876,2
3877,1
3878,6
3879,3
3880,10
3881,10
3882,8
3883,5
3884,4
3885,11
3886,2
3887,1
3888,2
3889,9
3890,7
3891,1
3892,0
3893,5
3894,0
3895,10
3896,2
3897,10
3898,5
3899,10
3900,8
3901,5
3902,4
3903,4
3904,11
3905,1
3906,0
3907,0
3908,9
3909,3
3910,11
3911,2
3912,2
3913,0
3914,5
3915,3
3916,7
3917,6
3918,5
3919,1
3920,9
3921,9
3922,4
3923,1
3924,1
3925,1
3926,10
3927,2
3928,2
3929,0
3930,9
3931,7
3932,5
3933,10
3934,4
3935,3
3936,10
3937,8
3938,1
3939,5
3940,10
3941,8
3942,10
3943,3
3944,11
3945,0
3946,0
3947,0
3948,10
3949,10
3950,5
3951,10
3952,10
3953,2
3954,9
3955,1
3956,9
3957,10
3958,9
3959,5
3960,5
3961,2
3962,9
3963,10
3964,10
3965,8
3966,8
3967,2
3968,4
3969,10
3970,0
3971,9
3972,3
3973,1
3974,10
3975,5
3976,2
3977,7
3978,0
3979,5
3980,8
3981,7
3982,9
3983,11
3984,9
3985,9
3986,7
3987,10
3988,10
3989,10
3990,11
3991,4
3992,10
3993,0
3994,11
3995,0
3996,1
3997,10
3998,1
3999,2
4000,8
4001,5
4002,11
4003,0
4004,10
4005,9
4006,9
4007,7
4008,10
4009,2
4010,9
4011,2
4012,9
4013,11
4014,1
4015,1
4016,1
4017,4
4018,4
4019,10
4020,2
4021,9
4022,9
4023,9
4024,5
4025,2
4026,1
4027,1
4028,0
4029,2
4030,2
4031,5
4032,11
4033,10
4034,0
4035,6
4036,9
4037,9
4038,11
4039,1
4040,5
4041,9
4042,5
4043,9
4044,4
4045,9
4046,5
4047,4
4048,11
4049,5
4050,10
4051,3
4052,7
4053,1
4054,4
4055,9
4056,8
4057,11
4058,4
4059,1
4060,2
4061,4
4062,5
4063,11
4064,0
4065,5
4066,5
4067,10
4068,1
4069,7
4070,2
4071,8
4072,2
4073,10
4074,0
4075,6
4076,5
4077,10
4078,8
4079,5
4080,10
4081,11
4082,8
4083,2
4084,1
4085,5
4086,0
4087,5
4088,3
4089,5
4090,5
4091,5
4092,11
4093,1
4094,9
4095,6
4096,11
4097,1
4098,1
4099,1
4100,3
4101,11
4102,4
4103,8
4104,6
4105,10
4106,1
4107,2
4108,4
4109,10
4110,2
4111,0
4112,11
4113,1
4114,3
4115,0
4116,0
4117,4
4118,4
4119,10
4120,10
4121,11
4122,2
4123,6
4124,4
4125,10
4126,0
4127,5
4128,1
4129,2
4130,1
4131,1
4132,0
4133,10
4134,1
4135,5
4136,2
4137,2
4138,0
4139,11
4140,6
4141,5
4142,0
4143,3
4144,3
4145,8
4146,10
4147,10
4148,8
4149,2
4150,9
4151,10
4152,1
4153,3
4154,10
4155,0
4156,2
4157,1
4158,1
4159,10
4160,2
4161,0
4162,10
4163,1
4164,0
4165,9
4166,10
4167,0
4168,0
4169,11
4170,10
4171,7
4172,10
4173,9
4174,10
4175,11
4176,0
4177,4
4178,7
4179,0
4180,5
4181,9
4182,2
4183,10
4184,10
4185,6
4186,5
4187,11
4188,4
4189,2
4190,4
4191,8
4192,7
4193,1
4194,11
4195,9
4196,0
4197,5
4198,11
4199,1
4200,8
4201,9
4202,8
4203,2
4204,4
4205,8
4206,0
4207,2
4208,10
4209,10
4210,0
4211,2
4212,9
4213,2
4214,7
4215,5
4216,10
4217,10
4218,10
4219,4
4220,9
4221,3
4222,11
4223,1
4224,0
4225,10
4226,9
4227,6
4228,4
4229,0
4230,0
4231,9
4232,4
4233,0
4234,2
4235,4
4236,1
4237,3
4238,0
4239,10
4240,9
4241,1
4242,5
4243,10
4244,7
4245,1
4246,9
4247,11
4248,8
4249,11
4250,4
4251,4
4252,10
4253,11
4254,2
4255,6
4256,8
4257,3
4258,4
4259,2
4260,2
4261,0
4262,10
4263,2
4264,9
4265,11
4266,5
4267,7
4268,4
4269,5
4270,11
4271,10
4272,4
4273,10
4274,10
4275,8
4276,7
4277,1
4278,4
4279,10
4280,0
4281,1
4282,8
4283,9
4284,10
4285,11
4286,8
4287,1
4288,7
4289,5
4290,2
4291,8
4292,5
4293,6
4294,9
4295,10
4296,1
4297,6
4298,0
4299,5
4300,4
4301,8
4302,10
4303,10
4304,0
4305,8
4306,6
4307,6
4308,10
4309,10
4310,7
4311,4
4312,0
4313,8
4314,10
4315,7
4316,3
4317,11
4318,1
4319,11
4320,1
4321,3
4322,7
4323,1
4324,6
4325,6
4326,6
4327,0
4328,10
4329,1
4330,2
4331,8
4332,0
4333,8
4334,10
4335,3
4336,4
4337,11
4338,3
4339,11
4340,8
4341,1
4342,1
4343,2
4344,10
4345,10
4346,4
4347,2
4348,0
4349,6
4350,0
4351,10
4352,1
4353,6
4354,1
4355,6
4356,4
4357,10
4358,10
4359,0
4360,1
4361,9
4362,11
4363,10
4364,8
4365,4
4366,10
4367,0
4368,10
4369,11
4370,7
4371,7
4372,11
4373,3
4374,6
4375,10
4376,1
4377,4
4378,10
4379,8
4380,9
4381,10
4382,8
4383,5
4384,10
4385,0
4386,11
4387,5
4388,5
4389,1
4390,11
4391,10
4392,10
4393,10
4394,10
4395,10
4396,7
4397,0
4398,4
4399,11
4400,10
4401,5
4402,2
4403,4
4404,1
4405,11
4406,0
4407,4
4408,9
4409,5
4410,4
4411,0
4412,9
4413,3
4414,1
4415,2
4416,5
4417,11
4418,7
4419,0
4420,9
4421,1
4422,4
4423,7
4424,0
4425,10
4426,11
4427,2
4428,0
4429,0
4430,4
4431,6
4432,0
4433,8
4434,4
4435,0
4436,11
4437,5
4438,1
4439,4
4440,11
4441,5
4442,1
4443,5
4444,5
4445,10
4446,8
4447,0
4448,10
4449,9
4450,4
4451,2
4452,1
4453,4
4454,3
4455,11
4456,1
4457,0
4458,10
4459,0
4460,10
4461,10
4462,5
4463,7
4464,3
4465,0
4466,4
4467,0
4468,8
4469,10
4470,0
4471,10
4472,0
4473,9
4474,11
4475,1
4476,9
4477,7
4478,0
4479,1
4480,9
4481,9
4482,10
4483,7
4484,11
4485,1
4486,2
4487,9
4488,5
4489,7
4490,4
4491,3
4492,5
4493,8
4494,1
4495,7
4496,1
4497,2
4498,10
4499,11
4500,0
4501,8
4502,11
4503,8
4504,1
4505,10
4506,10
4507,0
4508,4
4509,4
4510,5
4511,4
4512,3
4513,10
4514,5
4515,6
4516,5
4517,7
4518,10
4519,4
4520,0
4521,5
4522,5
4523,0
4524,10
4525,4
4526,0
4527,2
4528,10
4529,1
4530,4
4531,8
4532,3
4533,10
4534,4
4535,7
4536,1
4537,2
4538,10
4539,4
4540,1
4541,6
4542,4
4543,10
4544,4
4545,6
4546,1
4547,2
4548,3
4549,0
4550,8
4551,0
4552,8
4553,8
4554,2
4555,1
4556,5
4557,0
4558,10
4559,0
4560,1
4561,1
4562,0
4563,2
4564,8
4565,8
4566,5
4567,4
4568,1
4569,6
4570,7
4571,10
4572,5
4573,11
4574,2
4575,1
4576,5
4577,10
4578,4
4579,2
4580,11
4581,2
4582,11
4583,6
4584,2
4585,3
4586,5
4587,11
4588,0
4589,9
4590,5
4591,11
4592,11
4593,4
4594,1
4595,11
4596,8
4597,5
4598,2
4599,8
4600,7
4601,4
4602,10
4603,5
4604,7
4605,1
4606,9
4607,9
4608,11
4609,0
4610,5
4611,10
4612,11
4613,2
4614,4
4615,5
4616,0
4617,6
4618,5
4619,8
4620,10
4621,4
4622,8
4623,2
4624,3
4625,6
4626,9
4627,4
4628,0
4629,10
4630,9
4631,11
4632,2
4633,1
4634,10
4635,11
4636,3
4637,4
4638,10
4639,3
4640,3
4641,6
4642,0
4643,10
4644,3
4645,3
4646,8
4647,11
4648,7
4649,8
4650,10
4651,4
4652,10
4653,0
4654,1
4655,9
4656,5
4657,7
4658,6
4659,10
4660,10
4661,4
4662,8
4663,11
4664,4
4665,4
4666,5
4667,5
4668,10
4669,10
4670,7
4671,1
4672,9
4673,9
4674,1
4675,2
4676,11
4677,7
4678,4
4679,10
4680,7
4681,11
4682,10
4683,0
4684,9
4685,9
4686,9
4687,9
4688,11
4689,5
4690,8
4691,2
4692,11
4693,7
4694,5
4695,9
4696,0
4697,3
4698,5
4699,9
4700,7
4701,0
4702,10
4703,9
4704,5
4705,5
4706,8
4707,11
4708,9
4709,5
4710,2
4711,2
4712,10
4713,10
4714,1
4715,1
4716,0
4717,9
4718,11
4719,10
4720,9
4721,5
4722,10
4723,1
4724,4
4725,5
4726,10
4727,9
4728,11
4729,9
4730,11
4731,8
4732,6
4733,3
4734,7
4735,10
4736,5
4737,10
4738,9
4739,11
4740,4
4741,2
4742,5
4743,2
4744,10
4745,2
4746,11
4747,3
4748,10
4749,10
4750,10
4751,6
4752,10
4753,2
4754,10
4755,0
4756,3
4757,8
4758,5
4759,0
4760,2
4761,10
4762,5
4763,10
4764,1
4765,4
4766,8
4767,5
4768,1
4769,5
4770,3
4771,2
4772,11
4773,9
4774,5
4775,1
4776,10
4777,8
4778,3
4779,10
4780,1
4781,11
4782,0
4783,10
4784,0
4785,10
4786,8
4787,4
4788,1
4789,7
4790,7
4791,1
4792,0
4793,10
4794,10
4795,4
4796,11
4797,1
4798,2
4799,10
4800,5
4801,0
4802,10
4803,1
4804,9
4805,0
4806,9
4807,0
4808,1
4809,7
4810,10
4811,2
4812,8
4813,10
4814,7
4815,4
4816,11
4817,5
4818,9
4819,8
4820,9
4821,11
4822,5
4823,1
4824,8
4825,2
4826,9
4827,10
4828,1
4829,8
4830,8
4831,0
4832,1
4833,6
4834,0
4835,4
4836,9
4837,1
4838,4
4839,10
4840,0
4841,0
4842,3
4843,4
4844,10
4845,1
4846,7
4847,7
4848,8
4849,7
4850,9
4851,3
4852,6
4853,10
4854,11
4855,10
4856,4
4857,2
4858,10
4859,5
4860,1
4861,2
4862,5
4863,0
4864,10
4865,0
4866,5
4867,8
4868,1
4869,11
4870,9
4871,8
4872,1
4873,4
4874,4
4875,10
4876,1
4877,2
4878,0
4879,8
4880,8
4881,11
4882,11
4883,0
4884,0
4885,1
4886,10
4887,2
4888,1
4889,10
4890,5
4891,10
4892,4
4893,10
4894,11
4895,2
4896,4
4897,0
4898,2
4899,10
4900,10
4901,5
4902,10
4903,8
4904,9
4905,5
4906,5
4907,3
4908,9
4909,4
4910,2
4911,10
4912,1
4913,5
4914,11
4915,0
4916,9
4917,4
4918,11
4919,11
4920,6
4921,11
4922,0
4923,5
4924,9
4925,8
4926,9
4927,1
4928,2
4929,0
4930,11
4931,0
4932,7
4933,11
4934,11
4935,5
4936,8
4937,10
4938,4
4939,6
4940,1
4941,4
4942,11
4943,9
4944,10
4945,0
4946,10
4947,7
4948,4
4949,1
4950,8
4951,1
4952,8
4953,11
4954,0
4955,5
4956,1
4957,2
4958,5
4959,8
4960,0
4961,11
4962,7
4963,10
4964,0
4965,11
4966,4
4967,10
4968,8
4969,4
4970,3
4971,10
4972,9
4973,9
4974,10
4975,5
4976,1
4977,2
4978,10
4979,8
4980,0
4981,9
4982,9
4983,5
4984,0
4985,10
4986,6
4987,0
4988,3
4989,8
4990,10
4991,0
4992,1
4993,2
4994,10
4995,10
4996,3
4997,6
4998,11
4999,0
5000,9
5001,5
5002,0
5003,3
5004,5
5005,2
5006,11
5007,1
5008,0
5009,9
5010,11
5011,10
5012,0
5013,1
5014,9
5015,4
5016,1
5017,5
5018,5
5019,1
5020,4
5021,1
5022,2
5023,5
5024,2
5025,2
5026,8
5027,10
5028,5
5029,4
5030,11
5031,10
5032,7
5033,2
5034,2
5035,11
5036,2
5037,5
5038,9
5039,9
5040,10
5041,10
5042,7
5043,0
5044,8
5045,1
5046,1
5047,2
5048,0
5049,5
5050,1
5051,2
5052,1
5053,9
5054,10
5055,9
5056,4
5057,10
5058,11
5059,0
5060,9
5061,9
5062,4
5063,5
5064,1
5065,2
5066,3
5067,1
5068,10
5069,3
5070,0
5071,7
5072,5
5073,0
5074,8
5075,10
5076,5
5077,4
5078,10
5079,0
5080,0
5081,0
5082,0
5083,10
5084,4
5085,3
5086,8
5087,10
5088,8
5089,2
5090,5
5091,3
5092,4
5093,4
5094,4
5095,0
5096,2
5097,11
5098,10
5099,7
5100,10
5101,5
5102,4
5103,0
5104,0
5105,7
5106,10
5107,1
5108,7
5109,9
5110,6
5111,9
5112,9
5113,4
5114,8
5115,2
5116,4
5117,9
5118,5
5119,3
5120,0
5121,2
5122,1
5123,2
5124,8
5125,4
5126,8
5127,10
5128,8
5129,9
5130,4
5131,10
5132,10
5133,0
5134,10
5135,2
5136,0
5137,7
5138,3
5139,1
5140,2
5141,10
5142,0
5143,10
5144,9
5145,4
5146,7
5147,4
5148,9
5149,5
5150,2
5151,10
5152,7
5153,2
5154,0
5155,10
5156,8
5157,4
5158,7
5159,11
5160,5
5161,10
5162,0
5163,3
5164,10
5165,10
5166,5
5167,6
5168,4
5169,11
5170,10
5171,3
5172,5
5173,0
5174,0
5175,4
5176,4
5177,3
5178,1
5179,0
5180,1
5181,5
5182,10
5183,10
5184,7
5185,10
5186,3
5187,10
5188,10
5189,11
5190,2
5191,4
5192,2
5193,2
5194,0
5195,7
5196,2
5197,0
5198,10
5199,5
5200,10
5201,6
5202,6
5203,8
5204,2
5205,10
5206,0
5207,1
5208,4
5209,6
5210,10
5211,10
5212,2
5213,7
5214,2
5215,5
5216,10
5217,11
5218,5
5219,10
5220,11
5221,5
5222,8
5223,10
5224,9
5225,3
5226,4
5227,6
5228,5
5229,5
5230,5
5231,2
5232,10
5233,9
5234,9
5235,9
5236,4
5237,7
5238,5
5239,10
5240,10
5241,10
5242,5
5243,10
5244,2
5245,1
5246,3
5247,5
5248,10
5249,4
5250,4
5251,10
5252,0
5253,1
5254,5
5255,10
5256,10
5257,11
5258,3
5259,3
5260,10
5261,8
5262,2
5263,10
5264,9
5265,3
5266,8
5267,9
5268,8
5269,10
5270,8
5271,7
5272,8
5273,11
5274,10
5275,0
5276,0
5277,11
5278,11
5279,2
5280,1
5281,2
5282,11
5283,8
5284,5
5285,10
5286,10
5287,10
5288,1
5289,1
5290,1
5291,1
5292,3
5293,9
5294,1
5295,1
5296,9
5297,10
5298,10
5299,5
5300,7
5301,1
5302,9
5303,2
5304,4
5305,4
5306,8
5307,2
5308,8
5309,11
5310,0
5311,5
5312,7
5313,8
5314,2
5315,9
5316,4
5317,1
5318,11
5319,0
5320,8
5321,1
5322,9
5323,11
5324,10
5325,8
5326,2
5327,5
5328,10
5329,10
5330,5
5331,10
5332,3
5333,1
5334,10
5335,10
5336,11
5337,0
5338,8
5339,1
5340,7
5341,0
5342,7
5343,8
5344,1
5345,11
5346,4
5347,9
5348,10
5349,11
5350,4
5351,0
5352,10
5353,10
5354,1
5355,9
5356,1
5357,7
5358,0
5359,9
5360,10
5361,9
5362,5
5363,5
5364,1
5365,4
5366,6
5367,5
5368,4
5369,3
5370,10
5371,1
5372,5
5373,2
5374,1
5375,10
5376,6
5377,8
5378,6
5379,1
5380,7
5381,6
5382,7
5383,0
5384,11
5385,11
5386,5
5387,10
5388,11
5389,8
5390,9
5391,8
5392,10
5393,0
5394,9
5395,1
5396,9
5397,1
5398,3
5399,11
5400,9
5401,9
5402,0
5403,2
5404,0
5405,4
5406,8
5407,10
5408,10
5409,0
5410,2
5411,5
5412,9
5413,7
5414,4
5415,1
5416,0
5417,0
5418,5
5419,2
5420,1
5421,4
5422,4
5423,10
5424,11
5425,4
5426,1
5427,10
5428,5
5429,8
5430,9
5431,10
5432,9
5433,10
5434,2
5435,11
5436,5
5437,3
5438,10
5439,0
5440,6
5441,7
5442,5
5443,7
5444,0
5445,11
5446,9
5447,8
5448,10
5449,5
5450,0
5451,6
5452,8
5453,0
5454,7
5455,0
5456,9
5457,0
5458,9
5459,1
5460,6
5461,4
5462,5
5463,8
5464,5
5465,9
5466,9
5467,9
5468,11
5469,3
5470,9
5471,6
5472,0
5473,9
5474,0
5475,3
5476,11
5477,9
5478,9
5479,1
5480,0
5481,1
5482,10
5483,1
5484,8
5485,2
5486,11
5487,10
5488,3
5489,4
5490,4
5491,0
5492,5
5493,8
5494,8
5495,9
5496,9
5497,10
5498,5
5499,4
5500,4
5501,8
5502,9
5503,9
5504,10
5505,5
5506,10
5507,10
5508,2
5509,10
5510,0
5511,10
5512,10
5513,9
5514,9
5515,0
5516,8
5517,5
5518,5
5519,11
5520,6
5521,4
5522,11
5523,5
5524,0
5525,7
5526,10
5527,3
5528,10
5529,1
5530,4
5531,9
5532,3
5533,10
5534,10
5535,11
5536,2
5537,4
5538,9
5539,10
5540,4
5541,7
5542,0
5543,11
5544,0
5545,5
5546,10
5547,0
5548,4
5549,10
5550,11
5551,11
5552,0
5553,9
5554,4
5555,8
5556,10
5557,1
5558,7
5559,0
5560,9
5561,1
5562,0
5563,10
5564,0
5565,10
5566,4
5567,10
5568,9
5569,2
5570,2
5571,6
5572,2
5573,0
5574,2
5575,2
5576,6
5577,1
5578,8
5579,8
5580,10
5581,0
5582,5
5583,8
5584,1
5585,7
5586,9
5587,5
5588,1
5589,0
5590,7
5591,1
5592,11
5593,4
5594,11
5595,10
5596,4
5597,0
5598,9
5599,1
5600,4
5601,10
5602,3
5603,9
5604,10
5605,5
5606,11
5607,0
5608,10
5609,1
5610,8
5611,8
5612,8
5613,5
5614,10
5615,3
5616,9
5617,5
5618,2
5619,1
5620,10
5621,2
5622,5
5623,2
5624,11
5625,4
5626,10
5627,11
5628,4
5629,2
5630,1
5631,11
5632,1
5633,3
5634,1
5635,4
5636,2
5637,10
5638,1
5639,4
5640,3
5641,3
5642,11
5643,4
5644,1
5645,10
5646,10
5647,0
5648,8
5649,9
5650,0
5651,4
5652,8
5653,10
5654,4
5655,11
5656,9
5657,0
5658,1
5659,9
5660,10
5661,10
5662,5
5663,1
5664,2
5665,10
5666,5
5667,5
5668,6
5669,5
5670,7
5671,4
5672,0
5673,7
5674,1
5675,0
5676,11
5677,2
5678,9
5679,1
5680,3
5681,9
5682,10
5683,1
5684,3
5685,7
5686,3
5687,6
5688,1
5689,11
5690,4
5691,0
5692,7
5693,10
5694,2
5695,9
5696,9
5697,10
5698,8
5699,9
5700,0
5701,5
5702,7
5703,1
5704,8
5705,9
5706,0
5707,0
5708,2
5709,4
5710,10
5711,10
5712,1
5713,8
5714,6
5715,0
5716,4
5717,1
5718,4
5719,10
5720,10
5721,5
5722,4
5723,2
5724,9
5725,1
5726,3
5727,3
5728,4
5729,10
5730,5
5731,2
5732,10
5733,10
5734,0
5735,10
5736,11
5737,1
5738,4
5739,4
5740,10
5741,7
5742,1
5743,10
5744,8
5745,10
5746,8
5747,4
5748,3
5749,10
5750,9
5751,8
5752,9
5753,9
5754,9
5755,11
5756,5
5757,10
5758,7
5759,9
5760,1
5761,8
5762,10
5763,5
5764,11
5765,1
5766,10
5767,0
5768,6
5769,4
5770,0
5771,1
5772,0
5773,3
5774,1
5775,2
5776,6
5777,10
5778,10
5779,0
5780,0
5781,5
5782,10
5783,11
5784,2
5785,10
5786,5
5787,3
5788,11
5789,0
5790,5
